seller_id,category,seller_tier_city,join_day,tenure_days,order_count,avg_monthly_revenue,avg_rating,return_rate,support_tickets_total,order_velocity_30d_change,rating_trend_90d,pricing_competitiveness,sla_breach_rate,days_since_last_order,churned,segment,segment_name,churn_risk_score,risk_tier
SLR000147,Sports & Fitness,Tier-3 Town,186,544,935,57596.19,3.39,0.2094,7,-0.3068,-0.0348,0.6497,0.2642,60,1,1,Steady Mid-Tier,0.49027239762627567,Medium
SLR000148,Fashion,Tier-1 Metro,617,113,137,33363.48,4.05,0.1787,1,0.3215,-0.0066,1.0,0.0945,22,0,3,Star Performers,0.042301725206267134,Low
SLR000149,Electronics,Tier-1 Metro,384,346,428,51783.78,3.94,0.2134,9,-0.5714,-0.0607,0.4041,0.1329,0,0,4,Declining Momentum,0.5813204982661535,Medium
SLR000150,Electronics,Tier-2 City,591,139,113,28622.96,4.05,0.2049,6,-0.0585,-0.0737,0.2996,0.2694,20,0,4,Declining Momentum,0.524508078054783,Medium
SLR000151,Grocery,Tier-1 Metro,652,78,116,24711.17,4.7,0.0613,2,0.3815,0.344,0.5433,0.0122,1,0,3,Star Performers,0.023268275600027765,Low
SLR000152,Home & Kitchen,Tier-1 Metro,260,470,338,10343.83,4.21,0.1541,3,-0.0343,-0.2474,0.5683,0.1428,0,0,4,Declining Momentum,0.2330569149627452,Low
SLR000153,Home & Kitchen,Tier-2 City,662,68,179,36956.87,3.77,0.167,4,-0.1439,-0.0461,0.7032,0.1122,19,1,1,Steady Mid-Tier,0.2743460923179923,Low
SLR000154,Toys & Baby,Tier-1 Metro,77,653,1068,24025.6,3.44,0.153,11,-0.5154,-0.2291,0.6304,0.2397,0,0,2,Struggling / High-Return Risk,0.6938571810173845,High
SLR000155,Toys & Baby,Tier-2 City,0,730,649,21672.14,3.1,0.1818,9,-0.2862,-0.4046,0.5438,0.2292,5,1,2,Struggling / High-Return Risk,0.7281559767643948,High
SLR000156,Grocery,Tier-1 Metro,404,326,2067,170707.42,3.96,0.0956,2,0.2052,0.0184,0.6308,0.0602,0,0,0,Star Performers,0.0896566727977535,Low
SLR000157,Beauty & Personal Care,Tier-1 Metro,422,308,71,7670.94,4.0,0.1492,4,0.2719,-0.1264,0.815,0.2406,0,0,1,Steady Mid-Tier,0.255206315434898,Low
SLR000158,Fashion,Tier-1 Metro,311,419,99,5537.5,3.52,0.3026,11,-0.2143,-0.223,0.4389,0.1425,25,1,2,Struggling / High-Return Risk,0.6610877514217377,High
SLR000159,Sports & Fitness,Tier-3 Town,90,640,428,24405.47,3.27,0.24,7,-0.348,-0.2687,0.4172,0.3358,13,0,2,Struggling / High-Return Risk,0.7887878090115221,High
SLR000160,Grocery,Tier-1 Metro,538,192,280,47024.21,4.26,0.0879,1,-0.0464,0.2087,0.616,0.0711,12,0,3,Star Performers,0.08007741873808188,Low
SLR000161,Mobiles & Accessories,Tier-1 Metro,304,426,417,28712.27,3.45,0.1743,2,-0.299,-0.0713,0.4681,0.1726,33,0,4,Declining Momentum,0.4092354220654202,Medium
SLR000162,Home & Kitchen,Tier-1 Metro,357,373,448,14396.89,3.47,0.1667,10,0.0804,0.0669,0.7261,0.2189,8,0,1,Steady Mid-Tier,0.45399495179939203,Medium
SLR000163,Toys & Baby,Tier-3 Town,462,268,160,14755.16,4.02,0.227,4,-0.3322,-0.0166,0.6595,0.1416,4,0,1,Steady Mid-Tier,0.20990668923677933,Low
SLR000164,Mobiles & Accessories,Tier-2 City,392,338,795,33614.51,3.64,0.1981,7,-0.5265,-0.0604,0.6834,0.1094,0,0,1,Steady Mid-Tier,0.34445633899588485,Medium
SLR000165,Electronics,Tier-2 City,276,454,285,23942.35,3.95,0.194,6,-0.2442,0.124,0.5754,0.1549,12,0,4,Declining Momentum,0.22655052270394727,Low
SLR000166,Electronics,Tier-2 City,220,510,825,28886.93,3.79,0.193,6,0.2159,-0.2,0.6321,0.1002,0,0,4,Declining Momentum,0.1834894499727423,Low
SLR000167,Home & Kitchen,Tier-1 Metro,564,166,275,61042.15,3.31,0.1915,9,0.0603,-0.1615,0.3545,0.1556,8,1,4,Declining Momentum,0.7158945231839094,High
SLR000168,Toys & Baby,Tier-1 Metro,486,244,132,6358.75,4.2,0.1236,4,-0.577,0.0566,0.7418,0.0927,0,0,3,Star Performers,0.18330779364702593,Low
SLR000169,Toys & Baby,Tier-1 Metro,674,56,120,78174.47,4.77,0.1255,8,0.491,0.0526,0.7647,0.1474,14,0,3,Star Performers,0.07211879856905905,Low
SLR000170,Fashion,Tier-1 Metro,278,452,422,12172.92,4.85,0.1987,4,0.3021,0.0208,0.8895,0.0,3,0,3,Star Performers,0.013414473373211888,Low
SLR000171,Sports & Fitness,Tier-2 City,638,92,95,10967.2,3.72,0.1848,5,-0.4328,-0.0943,0.5261,0.2077,4,0,4,Declining Momentum,0.616694174350348,High
SLR000172,Beauty & Personal Care,Tier-1 Metro,0,730,805,39544.87,4.05,0.099,7,0.0024,0.0796,0.7126,0.0993,15,0,3,Star Performers,0.10086985576610469,Low
SLR000173,Grocery,Tier-1 Metro,218,512,130,9109.26,5.0,0.064,2,0.0398,0.4741,0.716,0.0602,0,0,3,Star Performers,0.012962067757408985,Low
SLR000174,Beauty & Personal Care,Tier-1 Metro,0,730,1876,34118.1,3.73,0.0939,8,0.0798,0.1788,0.5921,0.0261,24,0,0,Star Performers,0.0904964070970718,Low
SLR000175,Home & Kitchen,Tier-2 City,491,239,233,34554.75,4.11,0.1684,7,-0.232,-0.1357,0.5408,0.1734,0,0,4,Declining Momentum,0.37749486733971754,Medium
SLR000176,Electronics,Tier-1 Metro,431,299,1325,58390.57,4.44,0.1112,4,0.2035,0.0367,1.0,0.0,0,0,3,Star Performers,0.022676132653876628,Low
SLR000177,Grocery,Tier-3 Town,280,450,1072,59349.79,3.76,0.1556,5,0.0305,-0.0732,0.6529,0.1821,13,0,4,Declining Momentum,0.18687583946870565,Low
SLR000178,Beauty & Personal Care,Tier-3 Town,0,730,507,19782.43,3.29,0.2249,3,-0.1159,-0.1147,0.5227,0.225,27,1,4,Declining Momentum,0.3988368696835139,Medium
SLR000179,Beauty & Personal Care,Tier-1 Metro,622,108,125,30939.95,3.48,0.1821,6,-0.6569,-0.3034,0.5004,0.2078,26,1,2,Struggling / High-Return Risk,0.8421493178171039,High
SLR000180,Beauty & Personal Care,Tier-3 Town,348,382,1141,75974.99,3.74,0.2113,9,-0.1402,-0.2677,0.4918,0.2728,7,0,2,Struggling / High-Return Risk,0.5816841303520677,Medium
SLR000181,Electronics,Tier-3 Town,550,180,260,52161.02,3.46,0.2977,7,-0.5377,-0.2648,0.62,0.2153,5,1,2,Struggling / High-Return Risk,0.7157093051118981,High
SLR000182,Grocery,Tier-1 Metro,722,8,5,2898.55,4.6,0.0874,1,-0.0868,-0.0883,0.9006,0.0561,8,0,3,Star Performers,0.07056483761689473,Low
SLR000183,Fashion,Tier-1 Metro,66,664,363,11090.93,3.1,0.2627,8,-0.516,-0.0781,0.3143,0.1873,60,1,2,Struggling / High-Return Risk,0.7084021546447694,High
SLR000184,Electronics,Tier-2 City,61,669,1181,34710.84,2.88,0.2191,6,-0.2684,0.0627,0.5912,0.2065,0,0,1,Steady Mid-Tier,0.5324132622930019,Medium
SLR000185,Mobiles & Accessories,Tier-2 City,288,442,596,46688.72,3.03,0.2577,4,-0.7221,-0.2507,0.7285,0.1919,9,0,2,Struggling / High-Return Risk,0.7089494706762892,High
SLR000186,Home & Kitchen,Tier-2 City,229,501,566,21071.88,2.82,0.2159,11,-0.2826,-0.2464,0.4639,0.1947,14,1,2,Struggling / High-Return Risk,0.8398373072750307,High
SLR000187,Toys & Baby,Tier-2 City,530,200,60,4409.94,3.88,0.1772,9,0.2149,-0.0265,0.5503,0.1916,20,1,4,Declining Momentum,0.3358492364421834,Medium
SLR000188,Fashion,Tier-1 Metro,335,395,1439,137857.51,3.86,0.2488,6,0.214,-0.0521,0.977,0.1499,19,0,0,Star Performers,0.11854335338735439,Low
SLR000189,Grocery,Tier-2 City,605,125,103,33271.79,3.64,0.2003,9,-0.3414,-0.2113,0.4881,0.2192,2,0,2,Struggling / High-Return Risk,0.7694146058422529,High
SLR000190,Toys & Baby,Tier-2 City,393,337,1302,106869.22,4.36,0.1652,2,-0.0132,0.1413,0.683,0.0285,37,0,3,Star Performers,0.045694587056635885,Low
SLR000191,Toys & Baby,Tier-2 City,652,78,61,23870.09,3.99,0.1623,5,-0.1625,0.2156,0.6211,0.0552,19,1,3,Star Performers,0.14269756909029258,Low
SLR000192,Mobiles & Accessories,Tier-1 Metro,543,187,116,17833.21,3.92,0.1835,6,0.2684,0.0558,0.7886,0.0492,7,0,3,Star Performers,0.10604614372656992,Low
SLR000193,Electronics,Tier-1 Metro,372,358,546,52755.27,3.97,0.1422,4,0.1192,0.1642,0.4718,0.125,5,0,3,Star Performers,0.14052373150210506,Low
SLR000194,Electronics,Tier-2 City,528,202,209,14527.06,3.61,0.1768,5,-0.6428,0.2456,0.672,0.1388,2,0,1,Steady Mid-Tier,0.31997838806372925,Medium
SLR000195,Toys & Baby,Tier-3 Town,498,232,256,37717.55,3.65,0.2684,9,-0.1789,-0.4245,0.4128,0.311,11,1,2,Struggling / High-Return Risk,0.7997768265378697,High
SLR000196,Grocery,Tier-2 City,636,94,76,16528.83,4.26,0.1327,3,0.0101,-0.023,0.6881,0.052,1,0,3,Star Performers,0.11115267931637116,Low
SLR000197,Home & Kitchen,Tier-1 Metro,148,582,1009,59332.05,4.42,0.1543,6,0.086,-0.26,0.9893,0.1591,28,0,3,Star Performers,0.11920530280957707,Low
SLR000198,Mobiles & Accessories,Tier-1 Metro,240,490,1527,45468.75,3.9,0.1905,5,-0.2234,0.0684,0.8613,0.2006,0,0,0,Star Performers,0.18962307583636803,Low
SLR000199,Mobiles & Accessories,Tier-2 City,486,244,158,11967.5,3.05,0.253,9,-0.2384,-0.1149,0.7204,0.2158,22,1,2,Struggling / High-Return Risk,0.6965613025185428,High
SLR000200,Toys & Baby,Tier-2 City,560,170,434,63225.7,3.94,0.1054,3,-0.2242,0.1466,0.7052,0.1281,33,0,3,Star Performers,0.12488457972334198,Low
SLR000201,Sports & Fitness,Tier-1 Metro,377,353,323,13659.92,4.77,0.1554,6,0.6698,-0.1217,0.5763,0.1075,5,0,3,Star Performers,0.07730303167475466,Low
SLR000202,Fashion,Tier-1 Metro,720,10,36,39855.87,3.72,0.2527,6,0.276,-0.1351,0.7271,0.0822,10,1,1,Steady Mid-Tier,0.22773900284941084,Low
SLR000203,Sports & Fitness,Tier-2 City,215,515,1053,25446.85,3.42,0.2087,4,0.1557,-0.303,0.495,0.2342,14,0,4,Declining Momentum,0.5511961427403009,Medium
SLR000204,Mobiles & Accessories,Tier-3 Town,374,356,336,20649.19,4.16,0.2481,5,0.115,0.1431,0.7788,0.2175,4,0,1,Steady Mid-Tier,0.0952446179940557,Low
SLR000205,Toys & Baby,Tier-1 Metro,268,462,643,43738.88,3.34,0.2039,9,-0.6709,-0.0879,0.1823,0.1944,23,1,2,Struggling / High-Return Risk,0.8432439978844526,High
SLR000206,Sports & Fitness,Tier-1 Metro,575,155,616,166370.96,3.39,0.1718,10,-0.0479,-0.2189,0.4367,0.2985,3,0,2,Struggling / High-Return Risk,0.8438721905785065,High
SLR000207,Fashion,Tier-3 Town,689,41,66,32236.12,2.69,0.4412,14,-0.7206,-0.3852,0.4949,0.3699,41,1,2,Struggling / High-Return Risk,0.9819863736930238,High
SLR000208,Electronics,Tier-2 City,424,306,522,30503.29,3.81,0.177,8,-0.5469,-0.2963,0.4501,0.2596,5,1,2,Struggling / High-Return Risk,0.6898641513139143,High
SLR000209,Toys & Baby,Tier-3 Town,432,298,331,30627.33,4.13,0.2594,5,0.0993,-0.0807,0.4687,0.2908,48,1,4,Declining Momentum,0.34780113378838184,Medium
SLR000210,Grocery,Tier-1 Metro,89,641,1061,49347.53,4.99,0.046,1,0.0887,0.3544,0.6646,0.1858,10,0,3,Star Performers,0.019517539777135638,Low
SLR000211,Mobiles & Accessories,Tier-1 Metro,564,166,273,53362.91,4.02,0.1752,6,-0.2644,-0.084,0.6348,0.0944,52,1,4,Declining Momentum,0.26555174365881046,Low
SLR000212,Electronics,Tier-3 Town,473,257,124,8696.22,3.57,0.2907,15,-0.4215,-0.1797,0.267,0.1917,5,1,2,Struggling / High-Return Risk,0.8135620599437947,High
SLR000213,Mobiles & Accessories,Tier-1 Metro,439,291,651,74422.53,3.71,0.1674,4,-0.0802,-0.3113,0.6382,0.1126,0,0,4,Declining Momentum,0.31079277449158965,Medium
SLR000214,Mobiles & Accessories,Tier-2 City,434,296,341,21714.55,4.21,0.2078,4,-0.065,-0.0231,0.6573,0.207,32,0,1,Steady Mid-Tier,0.18976500824848086,Low
SLR000215,Home & Kitchen,Tier-1 Metro,493,237,351,19994.18,3.66,0.1526,6,0.0605,0.1649,0.777,0.0325,14,0,3,Star Performers,0.1509356241764302,Low
SLR000216,Electronics,Tier-2 City,512,218,458,59225.34,4.03,0.2288,5,-0.1088,-0.3383,0.6575,0.1752,70,1,1,Steady Mid-Tier,0.40035543715621896,Medium
SLR000217,Mobiles & Accessories,Tier-1 Metro,0,730,3058,85623.73,3.46,0.1875,2,-0.168,-0.125,0.633,0.188,0,0,0,Star Performers,0.2535914280451817,Low
SLR000218,Mobiles & Accessories,Tier-1 Metro,235,495,1800,142571.88,3.99,0.1557,4,-0.2235,-0.096,0.6625,0.0454,24,0,0,Star Performers,0.11878687794240629,Low
SLR000219,Toys & Baby,Tier-1 Metro,679,51,7,5724.71,3.76,0.146,6,-0.1282,-0.2644,0.4905,0.2229,32,1,4,Declining Momentum,0.614279278584554,High
SLR000220,Home & Kitchen,Tier-3 Town,257,473,1428,123621.96,3.42,0.2481,8,-0.2645,-0.0386,0.6563,0.305,67,1,2,Struggling / High-Return Risk,0.5684293934838247,Medium
SLR000221,Sports & Fitness,Tier-2 City,98,632,328,13359.4,4.1,0.1581,2,0.0836,-0.1592,0.6512,0.1321,6,0,3,Star Performers,0.13178520558450518,Low
SLR000222,Fashion,Tier-2 City,582,148,784,132498.3,3.94,0.2961,5,0.5779,-0.1355,0.7038,0.1611,28,1,1,Steady Mid-Tier,0.1544577531427498,Low
SLR000223,Toys & Baby,Tier-2 City,591,139,216,60665.85,4.04,0.2132,4,-0.3727,-0.1961,0.7772,0.2534,7,0,1,Steady Mid-Tier,0.47324183587731966,Medium
SLR000224,Toys & Baby,Tier-2 City,497,233,388,22108.47,3.08,0.2536,12,-0.1593,-0.1721,0.5813,0.3935,29,1,2,Struggling / High-Return Risk,0.9133491372481791,High
SLR000225,Home & Kitchen,Tier-2 City,666,64,29,15252.37,4.09,0.1945,8,-0.5147,-0.1991,0.4879,0.2248,28,1,4,Declining Momentum,0.6621656566549365,High
SLR000226,Grocery,Tier-3 Town,317,413,446,45248.75,3.45,0.1971,12,-0.6442,-0.1007,0.5775,0.2559,56,1,2,Struggling / High-Return Risk,0.7340283824347107,High
SLR000227,Grocery,Tier-2 City,369,361,460,17890.5,3.21,0.1741,14,0.1769,-0.0073,0.678,0.3253,74,1,2,Struggling / High-Return Risk,0.7228976528630849,High
SLR000228,Beauty & Personal Care,Tier-1 Metro,431,299,325,37827.62,3.89,0.0791,2,0.1531,0.1039,0.8572,0.0247,14,0,3,Star Performers,0.05577028967063776,Low
SLR000229,Beauty & Personal Care,Tier-1 Metro,485,245,815,41356.53,4.47,0.1449,8,0.0467,-0.1014,0.7114,0.1186,23,0,3,Star Performers,0.1828123060451016,Low
SLR000230,Beauty & Personal Care,Tier-1 Metro,80,650,139,3288.42,4.86,0.1377,5,0.1138,0.0941,0.5413,0.1369,0,0,3,Star Performers,0.06948302100119506,Low
SLR000231,Mobiles & Accessories,Tier-1 Metro,0,730,969,32601.1,3.48,0.2504,13,-0.5575,-0.296,0.3472,0.2199,32,1,2,Struggling / High-Return Risk,0.8347582508028238,High
SLR000232,Toys & Baby,Tier-1 Metro,364,366,1237,122612.93,3.49,0.1436,5,0.0005,-0.1194,0.5513,0.0773,81,1,0,Star Performers,0.2926595714044011,Low
SLR000233,Beauty & Personal Care,Tier-1 Metro,603,127,106,21844.49,4.74,0.108,3,-0.2165,0.1635,0.9744,0.0355,0,0,3,Star Performers,0.04190846263410488,Low
SLR000234,Fashion,Tier-3 Town,155,575,256,15115.1,2.55,0.376,9,-0.5105,-0.1521,0.2853,0.1912,51,1,2,Struggling / High-Return Risk,0.8456196505243164,High
SLR000235,Sports & Fitness,Tier-3 Town,86,644,2541,117250.44,3.6,0.2829,7,-0.3534,-0.0796,0.6607,0.1884,109,1,0,Star Performers,0.41708079950720184,Medium
SLR000236,Toys & Baby,Tier-1 Metro,651,79,61,10288.19,3.62,0.1286,8,0.0573,-0.3424,0.495,0.2368,48,1,4,Declining Momentum,0.6510386007630192,High
SLR000237,Grocery,Tier-2 City,543,187,82,12917.21,3.46,0.1447,13,0.0728,0.3122,0.68,0.1745,6,0,1,Steady Mid-Tier,0.3864168876910411,Medium
SLR000238,Electronics,Tier-2 City,541,189,212,41831.61,4.04,0.1825,5,-0.0825,-0.3666,0.355,0.1624,17,0,4,Declining Momentum,0.4425506165570527,Medium
SLR000239,Fashion,Tier-1 Metro,15,715,358,17877.37,4.28,0.2766,9,0.1224,0.0552,0.7212,0.0986,34,0,1,Steady Mid-Tier,0.09742131772374311,Low
SLR000240,Electronics,Tier-3 Town,312,418,390,17884.48,3.39,0.2726,7,-0.3846,-0.011,0.6154,0.1471,30,1,1,Steady Mid-Tier,0.42832270282633156,Medium
SLR000241,Sports & Fitness,Tier-1 Metro,647,83,91,11680.74,3.8,0.1191,4,0.4432,-0.0792,0.4685,0.0604,23,1,3,Star Performers,0.20067923776787108,Low
SLR000242,Beauty & Personal Care,Tier-1 Metro,385,345,152,16443.28,3.03,0.1298,2,-0.2125,-0.3083,0.5198,0.1099,38,1,4,Declining Momentum,0.5833574990753467,Medium
SLR000243,Mobiles & Accessories,Tier-1 Metro,535,195,514,39883.69,4.0,0.2309,13,-0.4074,-0.2055,0.2267,0.2623,84,1,2,Struggling / High-Return Risk,0.8270495754669402,High
SLR000244,Toys & Baby,Tier-1 Metro,489,241,882,124735.93,3.01,0.1605,10,-0.1634,0.2386,0.671,0.0872,0,0,1,Steady Mid-Tier,0.44225986571226017,Medium
SLR000245,Electronics,Tier-2 City,279,451,309,22086.18,4.23,0.2256,6,-0.0954,-0.2011,0.3299,0.1954,39,1,4,Declining Momentum,0.39114861083021346,Medium
SLR000246,Toys & Baby,Tier-1 Metro,657,73,41,10585.0,3.16,0.1562,11,-0.3372,-0.3093,0.4741,0.1389,43,1,2,Struggling / High-Return Risk,0.8169090729806596,High
SLR000247,Beauty & Personal Care,Tier-2 City,0,730,361,11485.36,3.05,0.2296,6,-0.5602,-0.3592,0.5671,0.2109,49,1,2,Struggling / High-Return Risk,0.8025188587947366,High
SLR000248,Sports & Fitness,Tier-2 City,484,246,395,38748.8,3.36,0.1647,4,-0.0572,-0.2667,0.6202,0.2789,37,1,4,Declining Momentum,0.6344421289111074,High
SLR000249,Sports & Fitness,Tier-2 City,0,730,910,40120.58,3.46,0.1936,9,-0.1681,-0.1176,0.3052,0.2119,9,0,4,Declining Momentum,0.6274343786630423,High
SLR000250,Mobiles & Accessories,Tier-3 Town,453,277,1285,140223.5,3.4,0.2801,5,-0.0861,-0.0412,0.9718,0.1868,8,0,1,Steady Mid-Tier,0.2435187009306734,Low
SLR000251,Fashion,Tier-2 City,567,163,142,32871.74,3.94,0.297,5,-0.0457,-0.0502,0.8354,0.0637,1,0,1,Steady Mid-Tier,0.14782119132990656,Low
SLR000252,Home & Kitchen,Tier-2 City,382,348,233,17616.25,3.1,0.2546,9,-0.3392,-0.3802,0.4866,0.1927,5,1,2,Struggling / High-Return Risk,0.8620639715861582,High
SLR000253,Home & Kitchen,Tier-1 Metro,0,730,1970,102475.29,4.29,0.1283,4,-0.0383,0.0933,0.2553,0.081,32,0,0,Star Performers,0.1072685833451654,Low
SLR000254,Fashion,Tier-3 Town,472,258,225,34034.16,3.44,0.3518,2,-0.0251,-0.4434,0.7178,0.3504,20,0,2,Struggling / High-Return Risk,0.5937937291754214,Medium
SLR000255,Electronics,Tier-2 City,471,259,106,5923.65,3.81,0.1498,4,0.4675,0.0349,0.535,0.0299,56,1,3,Star Performers,0.0787492792492829,Low
SLR000256,Sports & Fitness,Tier-1 Metro,442,288,396,45725.3,4.07,0.1237,2,0.1884,-0.1089,0.7049,0.0181,19,0,3,Star Performers,0.0960766095356938,Low
SLR000257,Fashion,Tier-2 City,623,107,171,37051.29,3.01,0.3029,7,0.0597,0.0919,0.5694,0.137,35,1,1,Steady Mid-Tier,0.4725374391619356,Medium
SLR000258,Mobiles & Accessories,Tier-2 City,260,470,692,30733.07,2.76,0.2208,6,-0.1426,-0.1493,0.8685,0.1219,110,1,1,Steady Mid-Tier,0.43760077307061485,Medium
SLR000259,Electronics,Tier-1 Metro,414,316,155,9028.31,3.2,0.1989,8,0.0426,-0.0983,0.8622,0.1394,0,0,1,Steady Mid-Tier,0.4380805777645825,Medium
SLR000260,Home & Kitchen,Tier-1 Metro,599,131,368,80147.71,3.89,0.098,1,0.2618,0.322,0.7313,0.0448,17,0,3,Star Performers,0.050491006653034,Low
SLR000261,Beauty & Personal Care,Tier-2 City,668,62,39,10238.93,2.69,0.1987,8,-0.4468,-0.0958,0.3614,0.2515,57,1,2,Struggling / High-Return Risk,0.9162103254843671,High
SLR000262,Home & Kitchen,Tier-1 Metro,12,718,467,12096.81,3.54,0.1421,6,-0.0648,-0.0587,0.4455,0.0737,7,0,4,Declining Momentum,0.27786668241506884,Low
SLR000263,Grocery,Tier-2 City,513,217,398,69967.22,4.49,0.1286,3,0.5294,0.1469,0.6727,0.13,4,0,3,Star Performers,0.04899532610996315,Low
SLR000264,Beauty & Personal Care,Tier-3 Town,303,427,474,31249.57,4.35,0.2246,5,-0.0138,0.0722,0.7087,0.2617,3,0,1,Steady Mid-Tier,0.16404475821391531,Low
SLR000265,Grocery,Tier-2 City,704,26,52,31218.12,3.39,0.1342,5,-0.0192,-0.1925,0.4641,0.2725,26,1,4,Declining Momentum,0.6835264301783155,High
SLR000266,Beauty & Personal Care,Tier-2 City,267,463,918,78068.18,3.44,0.2211,8,0.0823,-0.1003,0.713,0.081,47,1,1,Steady Mid-Tier,0.34259917145458646,Medium
SLR000267,Sports & Fitness,Tier-1 Metro,245,485,1706,71564.5,4.18,0.0734,5,0.1126,0.0797,0.4993,0.0646,22,0,0,Star Performers,0.08086702162537134,Low
SLR000268,Fashion,Tier-1 Metro,301,429,274,26495.17,3.31,0.2397,9,-0.2396,0.0634,0.7105,0.1599,0,0,1,Steady Mid-Tier,0.4011149955383175,Medium
SLR000269,Toys & Baby,Tier-3 Town,131,599,1051,65398.92,3.82,0.2186,5,0.0106,0.1285,0.7721,0.2211,0,0,1,Steady Mid-Tier,0.13123578928942134,Low
SLR000270,Grocery,Tier-1 Metro,207,523,1391,98120.03,4.01,0.0653,8,0.2504,0.3748,0.7499,0.0725,3,0,3,Star Performers,0.04969306054300584,Low
SLR000271,Fashion,Tier-1 Metro,605,125,336,77491.7,3.58,0.283,5,0.1238,-0.0079,0.5836,0.1313,0,0,1,Steady Mid-Tier,0.3305202326605285,Medium
SLR000272,Home & Kitchen,Tier-2 City,564,166,320,38532.6,3.82,0.1885,4,-0.2367,0.0663,0.6888,0.1921,19,1,1,Steady Mid-Tier,0.3320345610352524,Medium
SLR000273,Beauty & Personal Care,Tier-1 Metro,0,730,1897,97512.0,4.51,0.1501,5,0.0086,-0.0212,0.5693,0.2592,6,0,0,Star Performers,0.17595815965476158,Low
SLR000274,Mobiles & Accessories,Tier-1 Metro,692,38,51,25230.79,3.75,0.1836,4,0.2684,0.2618,0.5678,0.0694,38,1,3,Star Performers,0.13348554181218947,Low
SLR000275,Sports & Fitness,Tier-2 City,536,194,413,51648.61,3.29,0.2376,9,-0.1404,-0.1761,0.7903,0.2603,3,0,1,Steady Mid-Tier,0.7517192656860221,High
SLR000276,Toys & Baby,Tier-1 Metro,647,83,278,49556.65,3.63,0.1655,9,-0.33,-0.0345,0.3244,0.1927,5,1,4,Declining Momentum,0.7039840087112647,High
SLR000277,Electronics,Tier-3 Town,111,619,192,7964.37,4.29,0.239,4,-0.4067,-0.307,0.6253,0.2147,62,1,1,Steady Mid-Tier,0.2544448158720135,Low
SLR000278,Fashion,Tier-2 City,446,284,877,44220.08,3.68,0.3197,7,-0.3218,0.0316,0.7553,0.1947,14,1,1,Steady Mid-Tier,0.38594035281013694,Medium
SLR000279,Beauty & Personal Care,Tier-1 Metro,609,121,166,16493.29,3.66,0.1006,3,0.1182,-0.0658,0.6456,0.0942,13,0,3,Star Performers,0.22381512705292664,Low
SLR000280,Fashion,Tier-1 Metro,0,730,1462,29165.57,3.87,0.2241,3,0.0283,-0.014,0.8324,0.149,0,0,0,Star Performers,0.08354276608168644,Low
SLR000281,Mobiles & Accessories,Tier-1 Metro,208,522,879,41402.64,3.85,0.1745,1,-0.0921,0.0849,0.6292,0.1077,7,0,3,Star Performers,0.11489850008021649,Low
SLR000282,Mobiles & Accessories,Tier-2 City,452,278,312,44399.43,2.7,0.2896,9,-0.6126,-0.4117,0.3617,0.3242,87,1,2,Struggling / High-Return Risk,0.9648142317341806,High
SLR000283,Mobiles & Accessories,Tier-1 Metro,685,45,51,40242.07,3.96,0.1737,6,0.336,-0.1064,0.5181,0.0359,0,0,3,Star Performers,0.17361129720369234,Low
SLR000284,Mobiles & Accessories,Tier-1 Metro,0,730,765,26869.75,4.63,0.1688,2,-0.058,-0.0339,0.68,0.1117,12,0,3,Star Performers,0.05026114515641666,Low
SLR000285,Grocery,Tier-1 Metro,0,730,738,34142.35,4.32,0.0955,1,-0.1179,0.104,0.4255,0.1137,37,0,3,Star Performers,0.09065824193289865,Low
SLR000286,Beauty & Personal Care,Tier-2 City,536,194,521,51924.34,3.87,0.1787,7,-0.4003,-0.0173,0.8615,0.1893,84,1,1,Steady Mid-Tier,0.38737822684070394,Medium
SLR000287,Beauty & Personal Care,Tier-3 Town,0,730,1684,74430.42,4.08,0.2015,3,0.6985,0.146,0.5657,0.3084,11,0,0,Star Performers,0.07424461251840213,Low
SLR000288,Mobiles & Accessories,Tier-2 City,127,603,1080,40036.7,3.75,0.2372,7,-0.2471,-0.2408,0.8251,0.2626,0,0,1,Steady Mid-Tier,0.4159875196030565,Medium
SLR000289,Toys & Baby,Tier-3 Town,716,14,55,32574.9,3.72,0.2219,4,-0.0141,0.1399,0.5263,0.1716,5,1,4,Declining Momentum,0.2605759875724828,Low
SLR000290,Sports & Fitness,Tier-2 City,321,409,110,7592.19,3.54,0.1616,5,-0.2376,-0.0839,0.749,0.1185,3,0,1,Steady Mid-Tier,0.32146845080058045,Medium
SLR000291,Electronics,Tier-3 Town,611,119,81,21465.61,3.35,0.2854,7,-0.5721,-0.4465,0.4813,0.3535,110,1,2,Struggling / High-Return Risk,0.9021879497571443,High
SLR000292,Beauty & Personal Care,Tier-3 Town,438,292,720,65482.2,3.52,0.24,4,-0.1157,-0.3207,0.7965,0.3433,93,1,1,Steady Mid-Tier,0.5987445058869588,Medium
SLR000293,Mobiles & Accessories,Tier-1 Metro,679,51,69,56223.59,3.32,0.2392,11,-0.1145,0.0756,0.0739,0.1883,51,1,4,Declining Momentum,0.8141838826404756,High
SLR000294,Beauty & Personal Care,Tier-1 Metro,139,591,1121,47547.45,3.58,0.1368,3,-0.0391,-0.04,0.6676,0.2073,25,0,0,Star Performers,0.2961119683812797,Low
